batchIndex,immutableKey,brand,productName,size,format,sku,removedSharedSourcePage,officialDomains,variantSpecificSearchQuery,requiredResolution,targetJpgPath
18425,us:seroyal-genestra-hmf-intensive-25-shelf-stable-e18c5249:1,Seroyal/Genestra,HMF Intensive 25 (shelf-stable),29.46,,,https://www.seroyal.com/hmftm-intensive-shelf-stable.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Intensive 25 (shelf-stable)"" ""29.46"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/0b3ed092abea07941f36e8b6.jpg
18426,us:seroyal-genestra-hmf-intensive-50-ff48e214:0,Seroyal/Genestra,HMF Intensive 50,30,,,https://www.seroyal.com/hmf-intensive-50-us.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Intensive 50"" ""30"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/8d211de77dad4bb138e9d4cf.jpg
18427,us:seroyal-genestra-hmf-intensive-50-ff48e214:1,Seroyal/Genestra,HMF Intensive 50,30 caps,Capsules,,https://www.seroyal.com/hmf-intensive-50-us.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Intensive 50"" ""30 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/c2e113d908e4e9838f6e83e7.jpg
18428,us:seroyal-genestra-hmf-intensive-500-1d3abd07:0,Seroyal/Genestra,HMF Intensive 500,30,,,https://www.seroyal.com/hmf-intensive-500-30.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Intensive 500"" ""30"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/9c517b00d1f17abf47b2e71f.jpg
18429,us:seroyal-genestra-hmf-intensive-500-1d3abd07:1,Seroyal/Genestra,HMF Intensive 500,30 caps,Capsules,,https://www.seroyal.com/hmf-intensive-500-30.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Intensive 500"" ""30 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/ab55e4e71a08c48026bab18d.jpg
18430,us:seroyal-genestra-hmf-intensive-d693b188:0,Seroyal/Genestra,HMF Intensive,30g,Powder,,https://www.healthyplanetcanada.com/en/genestra-hmf-intensive-powder-30g.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Intensive"" ""30g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/daf1c648e10b3a34d88db1cb.jpg
18431,us:seroyal-genestra-hmf-intensive-d693b188:1,Seroyal/Genestra,HMF Intensive,30g,Powder,,https://www.healthyplanetcanada.com/en/genestra-hmf-intensive-powder-30g.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Intensive"" ""30g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/0314fd5ffda2ca3a3953979c.jpg
18432,us:seroyal-genestra-hmf-intensive-powder-6ff1f129:0,Seroyal/Genestra,HMF Intensive Powder,30g,Powder,,https://www.healthyplanetcanada.com/en/genestra-hmf-intensive-powder-30g.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Intensive Powder"" ""30g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/0120031398559fb181991a1c.jpg
18433,us:seroyal-genestra-hmf-intensive-powder-6ff1f129:1,Seroyal/Genestra,HMF Intensive Powder,30g,Powder,,https://www.healthyplanetcanada.com/en/genestra-hmf-intensive-powder-30g.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Intensive Powder"" ""30g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/99f95925db3f311d4d7ac1f7.jpg
18434,us:seroyal-genestra-hmf-maternity-6880bba9:0,Seroyal/Genestra,HMF Maternity,30 caps,Capsules,,https://www.seroyal.com/hmf-maternity-us.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Maternity"" ""30 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/f8f108a15cfe9fbedb1867b2.jpg
18435,us:seroyal-genestra-hmf-maternity-6880bba9:1,Seroyal/Genestra,HMF Maternity,30,,,https://www.seroyal.com/hmf-maternity-us.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Maternity"" ""30"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/c99903195751be0013d9e371.jpg
18436,us:seroyal-genestra-hmf-metabolic-f640a309:0,Seroyal/Genestra,HMF Metabolic,30,,,https://www.seroyal.com/hmf-metabolic-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Metabolic"" ""30"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/affe88cc8fee8a7b285cbeac.jpg
18437,us:seroyal-genestra-hmf-metabolic-f640a309:1,Seroyal/Genestra,HMF Metabolic,30 caps,Capsules,,https://www.seroyal.com/hmf-metabolic-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Metabolic"" ""30 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/0e93a00352b0d4c2f0454dac.jpg
18438,us:seroyal-genestra-hmf-multi-strain-100-91d5eb9b:0,Seroyal/Genestra,HMF Multi Strain 100,30,,,https://www.seroyal.com/hmf-multi-strain-101.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain 100"" ""30"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/828c5eeeb2250103a40626c0.jpg
18439,us:seroyal-genestra-hmf-multi-strain-100-91d5eb9b:1,Seroyal/Genestra,HMF Multi Strain 100,30 caps,Capsules,,https://www.seroyal.com/hmf-multi-strain-101.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain 100"" ""30 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/4599af4f65f4b288effcfd44.jpg
18440,us:seroyal-genestra-hmf-multi-strain-50-b19f04f6:0,Seroyal/Genestra,HMF Multi Strain 50,30,,,https://www.seroyal.com/hmf-multi-strain-51.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain 50"" ""30"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/b3d984d81ad45660e33ec3e5.jpg
18441,us:seroyal-genestra-hmf-multi-strain-50-b19f04f6:1,Seroyal/Genestra,HMF Multi Strain 50,30 caps,Capsules,,https://www.seroyal.com/hmf-multi-strain-51.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain 50"" ""30 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/81ec8968a7504eead5ea779c.jpg
18442,us:seroyal-genestra-hmf-multi-strain-535e2fa3:0,Seroyal/Genestra,HMF Multi Strain,60 caps,Capsules,,https://www.seroyal.com/hmf-multi-strain-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain"" ""60 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/b5eae44d9c45f412861b1efd.jpg
18443,us:seroyal-genestra-hmf-multi-strain-535e2fa3:1,Seroyal/Genestra,HMF Multi Strain,60,,,https://www.seroyal.com/hmf-multi-strain-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain"" ""60"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/e7118298d39e7ca372e2cb73.jpg
18444,us:seroyal-genestra-hmf-multi-strain-powder-0e9dba02:0,Seroyal/Genestra,HMF Multi Strain Powder,60g,Powder,,https://www.seroyal.com/hmf-multi-strain-powder-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain Powder"" ""60g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/266193781cb89e1afeecbd9e.jpg
18445,us:seroyal-genestra-hmf-multi-strain-powder-0e9dba02:1,Seroyal/Genestra,HMF Multi Strain Powder,60g,Powder,,https://www.seroyal.com/hmf-multi-strain-powder-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain Powder"" ""60g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/d1147868f60a44fb7920d077.jpg
18446,us:seroyal-genestra-hmf-multi-strain-shelf-stable-5bd1aa06:0,Seroyal/Genestra,HMF Multi Strain (shelf-stable),50 caps,Capsules,,https://www.seroyal.com/hmftm-multi-strain-shelf-stable.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain (shelf-stable)"" ""50 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/e95674caaedf5e794f69adda.jpg
18447,us:seroyal-genestra-hmf-multi-strain-shelf-stable-5bd1aa06:1,Seroyal/Genestra,HMF Multi Strain (shelf-stable),50,,,https://www.seroyal.com/hmftm-multi-strain-shelf-stable.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Multi Strain (shelf-stable)"" ""50"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/cab30eb7fc40a33bd07a1626.jpg
18448,us:seroyal-genestra-hmf-natogen-33323723:0,Seroyal/Genestra,HMF Natogen,6g,Powder,,https://www.seroyal.com/hmf-natogen-us.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Natogen"" ""6g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/64948a64d9cc8529c71869e1.jpg
18452,us:seroyal-genestra-hmf-neuro-cognition-f036e3d7:0,Seroyal/Genestra,HMF Neuro Cognition,60 caps,Capsules,,https://www.seroyal.com/hmf-neuro-cognition-us.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Neuro Cognition"" ""60 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/d66ac73315123d041c4f4536.jpg
18453,us:seroyal-genestra-hmf-neuro-cognition-f036e3d7:1,Seroyal/Genestra,HMF Neuro Cognition,60,,,https://www.seroyal.com/hmf-neuro-cognition-us.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Neuro Cognition"" ""60"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/637978df383c0bffad54ef45.jpg
18454,us:seroyal-genestra-hmf-neuro-powder-1d2421d3:0,Seroyal/Genestra,HMF Neuro Powder,60g,Powder,,https://www.seroyal.com/hmf-neuro-powder-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Neuro Powder"" ""60g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/ddcd3f15ee6e35cb06152789.jpg
18455,us:seroyal-genestra-hmf-neuro-powder-1d2421d3:1,Seroyal/Genestra,HMF Neuro Powder,60g,Powder,,https://www.seroyal.com/hmf-neuro-powder-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Neuro Powder"" ""60g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/97444fa24731e82fa43d0056.jpg
18456,us:seroyal-genestra-hmf-powder-0993bb68:0,Seroyal/Genestra,HMF Powder,75g,Powder,,https://www.seroyal.com/hmf-powder-reform.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Powder"" ""75g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/f63d9623fe6e406103b082e0.jpg
18457,us:seroyal-genestra-hmf-powder-0993bb68:1,Seroyal/Genestra,HMF Powder,75g,Powder,,https://www.seroyal.com/hmf-powder-reform.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Powder"" ""75g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/ed0f2299dbe6f989021d8639.jpg
18458,us:seroyal-genestra-hmf-replenish-capsules-deb4de64:0,Seroyal/Genestra,HMF Replenish Capsules,14,Capsules,,https://www.seroyal.com/hmf-replenish-capsules-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Replenish Capsules"" ""14"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/a9ab8562c3ef0dc2a5d7a212.jpg
18459,us:seroyal-genestra-hmf-replenish-capsules-deb4de64:1,Seroyal/Genestra,HMF Replenish Capsules,14 caps,Capsules,,https://www.seroyal.com/hmf-replenish-capsules-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Replenish Capsules"" ""14 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/fcfeac315c6551acb53ed849.jpg
18460,us:seroyal-genestra-hmf-replete-efc6e995:0,Seroyal/Genestra,HMF Replete,140g,Powder,,https://www.seroyal.com/hmf-replete-1.html,seroyal.com,"""Seroyal/Genestra"" ""HMF Replete"" ""140g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/e11569a5ac5a6c978c691071.jpg
18461,us:seroyal-genestra-hmf-super-powder-7e11faa4:0,Seroyal/Genestra,HMF Super Powder,138g,Powder,,https://www.seroyal.com/hmf-super-powder-1.html,seroyal.com,"""Seroyal/Genestra"" ""HMF Super Powder"" ""138g"" ""Powder"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/f36c29e53e5edda11a00cf04.jpg
18462,us:seroyal-genestra-hmf-travel-e7f62fd0:0,Seroyal/Genestra,HMF Travel,30 caps,Capsules,,https://www.seroyal.com/hmf-travel-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Travel"" ""30 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/c99a133788caa292637d70a7.jpg
18463,us:seroyal-genestra-hmf-travel-e7f62fd0:1,Seroyal/Genestra,HMF Travel,30,,,https://www.seroyal.com/hmf-travel-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Travel"" ""30"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/90e0043b5650ea7e0bed1230.jpg
18464,us:seroyal-genestra-hmf-women-s-daily-b57eac54:0,Seroyal/Genestra,HMF Women's Daily,30 caps,Capsules,,https://www.seroyal.com/hmf-womens-daily-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Women's Daily"" ""30 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/43f80b3de422e68abc39d233.jpg
18465,us:seroyal-genestra-hmf-women-s-daily-b57eac54:1,Seroyal/Genestra,HMF Women's Daily,30,,,https://www.seroyal.com/hmf-womens-daily-1.html/,seroyal.com,"""Seroyal/Genestra"" ""HMF Women's Daily"" ""30"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/0929cd6b3887279261b2a18e.jpg
18466,us:seroyal-genestra-hpo-gen-17732688:0,Seroyal/Genestra,Hpo-gen,0.5 fl oz,Liquid,,https://www.seroyal.com/hpo-gen-1.html/,seroyal.com,"""Seroyal/Genestra"" ""Hpo-gen"" ""0.5 fl oz"" ""Liquid"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/b67b17f7a2f012d735ba5696.jpg
18467,us:seroyal-genestra-hpo-gen-liquid-6ac929ec:0,Seroyal/Genestra,Hpo-gen Liquid,0.5 fl oz,Liquid,,https://www.seroyal.com/hpo-gen-1.html/,seroyal.com,"""Seroyal/Genestra"" ""Hpo-gen Liquid"" ""0.5 fl oz"" ""Liquid"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/8268ac6547c7dd1489a05d86.jpg
18468,us:seroyal-genestra-hptp-0fb45c4d:0,Seroyal/Genestra,HPTP,1 fl oz,Liquid,,https://www.seroyal.com/hptp-liquid-us.html/,seroyal.com,"""Seroyal/Genestra"" ""HPTP"" ""1 fl oz"" ""Liquid"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/de869a2e42e8da98415a7437.jpg
18469,us:seroyal-genestra-hptp-liquid-8efd8002:0,Seroyal/Genestra,HPTP Liquid,1 fl oz,Liquid,,https://www.seroyal.com/hptp-liquid-us.html/,seroyal.com,"""Seroyal/Genestra"" ""HPTP Liquid"" ""1 fl oz"" ""Liquid"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/e0ef7de5c7919fd1cba91da8.jpg
18470,us:seroyal-genestra-ichol-plus-02506d5a:0,Seroyal/Genestra,Ichol Plus,90 caps,Capsules,,https://www.seroyal.com/ichol-plus-1.html/,seroyal.com,"""Seroyal/Genestra"" ""Ichol Plus"" ""90 caps"" ""Capsules"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/c8f8510fcc3f7cdb380b87a7.jpg
18471,us:seroyal-genestra-ichol-plus-02506d5a:1,Seroyal/Genestra,Ichol Plus,90,,,https://www.seroyal.com/ichol-plus-1.html/,seroyal.com,"""Seroyal/Genestra"" ""Ichol Plus"" ""90"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/4b23a26b34d0722bc4552536.jpg
18472,us:seroyal-genestra-ilex-aquifolium-16a890e7:0,Seroyal/Genestra,Ilex Aquifolium,4.2 fl oz,Liquid,,https://www.seroyal.com/ilex-aquifolium-1.html/,seroyal.com,"""Seroyal/Genestra"" ""Ilex Aquifolium"" ""4.2 fl oz"" ""Liquid"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/3466adde2c34031f88b58e82.jpg
18473,us:seroyal-genestra-ilex-aquifolium-liquid-23fee50b:0,Seroyal/Genestra,Ilex Aquifolium Liquid,4.2 fl oz,Liquid,,https://www.seroyal.com/ilex-aquifolium-1.html/,seroyal.com,"""Seroyal/Genestra"" ""Ilex Aquifolium Liquid"" ""4.2 fl oz"" ""Liquid"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/48fcaa910f6b6518d2a4fd2e.jpg
18474,us:seroyal-genestra-imu-gen-7ff25159:0,Seroyal/Genestra,Imu-gen,0.5 fl oz,Liquid,,https://www.seroyal.com/imu-gen-1.html/,seroyal.com,"""Seroyal/Genestra"" ""Imu-gen"" ""0.5 fl oz"" ""Liquid"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/9b3e89df8f7a0c2fa4f1050c.jpg
18475,us:seroyal-genestra-imu-gen-liquid-81b5a7f3:0,Seroyal/Genestra,Imu-gen Liquid,0.5 fl oz,Liquid,,https://www.seroyal.com/imu-gen-1.html/,seroyal.com,"""Seroyal/Genestra"" ""Imu-gen Liquid"" ""0.5 fl oz"" ""Liquid"" official product bottle package",UNIQUE_EXACT_PRODUCT_PACKAGE_IMAGE,assets/product-images/catalogue-v28/093ff7545838db0696c430c9.jpg
